x_ref,y_ref,x_SMC,y_SMC,x_AFSMC,y_AFSMC
9.025000000000002,13.89970773074024,8.501307801842573,12.992481489365824,8.509718455257083,13.021638610447082
9.037500000000001,13.92135836583485,8.513805612741743,13.014132269322127,8.521531057660432,13.043670722793564
9.050000000000002,13.943009000929463,8.526303224138301,13.035782832698558,8.533373811762171,13.06568631636771
9.062500000000002,13.964659636024072,8.538800644278732,13.057433184002068,8.545246827932155,13.087685286997244
9.075000000000001,13.986310271118683,8.551297881395485,13.079083327815557,8.55715016712866,13.10966755664053
9.087500000000002,14.007960906213295,8.563794943697593,13.100733268793261,8.569083842318864,13.131633072955324
9.100000000000003,14.029611541307908,8.57629183936158,13.122383011656154,8.581047819930149,13.15358180884108
9.112500000000002,14.051262176402517,8.58878857652268,13.14403256118737,8.593042021328607,13.175513761955003
9.125000000000002,14.072912811497128,8.60128516326634,13.165681922227643,8.605066324321308,13.197428954202245
9.137500000000001,14.094563446591737,8.613781607620057,13.18733109967078,8.617120564678894,13.219327431200691
9.150000000000002,14.11621408168635,8.6262779175455,13.208980098459152,8.629204537675244,13.241209261720899
9.162500000000001,14.13786471678096,8.638774100930954,13.230628923579216,8.641317999641034,13.263074537101861
9.175000000000002,14.159515351875573,8.65127016558406,13.252277580057076,8.653460669528092,13.284923370643378
9.187500000000002,14.181165986970182,8.663766119224883,13.273926072954069,8.665632230481615,13.306755896975883
9.200000000000003,14.202816622064795,8.676261969479267,13.2955744073624,8.677832331417363,13.32857227140869
9.212500000000002,14.224467257159404,8.688757723872515,13.317222588400806,8.690060588601103,13.350372669257727
9.225000000000001,14.246117892254015,8.701253389823371,13.338870621210267,8.702316587227642,13.37215728515384
9.237500000000002,14.267768527348627,8.713748974638309,13.360518510949765,8.714599882996938,13.393926332332914
9.250000000000002,14.289419162443236,8.726244485506118,13.382166262792088,8.726910003684846,13.415680041909063
9.262500000000003,14.311069797537849,8.738739929492809,13.403813881919682,8.739246450706215,13.437418662132224
9.275000000000002,14.33272043263246,8.7512353135368,13.425461373520557,8.751608700668088,13.459142457631557
9.287500000000001,14.354371067727069,8.76373064444441,13.44710874278425,8.763996206910953,13.4808517086461
9.300000000000002,14.376021702821681,8.77622592888565,13.468755994897842,8.77640840103601,13.502546710244136
9.312500000000002,14.397672337916292,8.788721173390291,13.490403135042037,8.788844694416598,13.524227771532853
9.325000000000001,14.419322973010901,8.801216384344237,13.512050168387296,8.80130447969198,13.545895214859783
9.337500000000002,14.440973608105514,8.813711567986166,13.533697100090041,8.8137871322418,13.567549375007648
9.350000000000001,14.462624243200123,8.826206730404463,13.555343935288928,8.826292011639646,13.589190598384175
9.362500000000002,14.484274878294737,8.838701877534417,13.576990679101174,8.83881846308422,13.610819242208485
9.375000000000002,14.505925513389347,8.851197015155693,13.598637336618966,8.851365818806723,13.63243567369567
9.387500000000001,14.527576148483956,8.863692148890074,13.62028391290594,8.863933399453181,13.654040269241126
9.400000000000002,14.549226783578568,8.876187284199453,13.641930412993728,8.876520515440474,13.675633413606242
9.412500000000003,14.570877418673183,8.888682426384095,13.663576841878582,8.889126468284996,13.697215499107026
9.425000000000002,14.592528053767792,8.901177580581132,13.68522320451808,8.901750551902879,13.718786924807175
9.437500000000002,14.6141786888624,8.913672751763315,13.7068695058279,8.914392053880867,13.740348095717124
9.450000000000001,14.635829323957012,8.926167944738,13.728515750678687,8.927050256716964,13.761899422000559
9.462500000000002,14.657479959051624,8.938663164146368,13.750161943892993,8.939724439030078,13.783441318189803
9.475000000000001,14.679130594146233,8.95115841446287,13.771808090242297,8.95241387673796,13.804974202411508
9.487500000000002,14.700781229240846,8.963653699994902,13.793454194444122,8.965117844202798,13.826498495623959
